,Recall,PositiveRating,PerfRatio,Impact,Asian,Black,White,5_o_Clock_Shadow,Bald,Bangs,Blond_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,Male,Mustache,No_Beard,Sideburns,Wearing_Hat,Wearing_Lipstick,Wearing_Necktie,Young,top,right,bottom,left,Old,Masculine,Baby-faced,Competent,Attractive,Energetic,Well-groomed,Intelligent,Honest,Generous,Trustworthy,Confident,Rich,Dominant,NewsID,Market % of US,% Af-Am,% Hispanic,% Asian
Emily Clark KTVX,0.195652,0.488889,2.44,10,-6.4653317465723,-5.59320775839124,2.11936937716965,-9.24708338659097,-10.4209467589458,-1.99919704749909,-0.508574297985799,-3.50733811772998,-6.9524951320831,-6.26673835229487,-12.0215423789543,-9.23179708312608,-8.16590928167356,2.82883802264207,-7.00963573481886,-11.0698154945461,6.4693613728632,-10.3866335594172,-3.90183655284345,3.63852901073445,-8.30259422858381,2.03669179830705,36,262,222,77,-0.047355199479692,-0.054955402732468,0.04710470431849,-0.122863162553293,0.021602399781264,0.183484716225321,-0.034918566948803,-0.002100082559618,-0.002272065025282,0.058424191558818,0.0497656682085,0.011659609718848,-0.066754306201554,0.025291866920135,2,0.80%,1.30%,10.45%,2.15%
Emily Finnegan WSIL,0.3377900895,0.6283290578,5.43,21,-4.44646720155512,-4.1904454010849,3.30475232415203,-12.9817238745506,-12.8603158631854,-6.00700817263388,1.02434262358009,-8.92961767454501,-6.92054648529974,-5.5351206640673,-11.0685851576649,-15.829429827459,-8.91801651085445,1.05080680867485,-7.90574645958769,-17.1700585914629,9.10256796444369,-13.234378882968,-8.73470793276128,2.18769544283831,-11.7244291248979,0.969947361681681,19,266,242,43,-0.007126618983333,-0.240886183449278,0.197002207389516,-0.074136578971297,-0.013627603434647,0.248507764971533,-0.052476378231059,0.008535123380741,0.060125087231261,0.044985816823991,0.020523141562266,0.018965694225588,-0.007553046702387,-0.030978991870397,2,0.33%,6.80%,1.65%,0.78%
Emily Riemer WCVB,0.37,0.46,3.37,17,-7.44994476991266,-10.3255054512227,3.54427971640378,-16.6479083959512,-19.3705538158952,-1.73782993007333,-6.31790110587239,-7.95649512150615,-6.98098882549722,-7.67358325625728,-13.889867445537,-18.1990534887612,-12.8678364424927,1.95952150188277,-9.00420800717414,-17.4427009583149,12.1191226167439,-14.9331716558018,-4.52245211898404,3.10486201851746,-12.9247229459708,2.66844629845586,19,266,242,43,-0.435878717239765,-0.250356203484356,0.352506687623755,-0.24869971442494,0.067242597991501,0.177941045769909,-0.086914481572626,-0.074888322813693,0.092531468610865,-0.000384203860129,0.080061796701147,-0.160506909043897,-0.260735805184045,-0.229343688080532,2,2.13%,6.51%,7.21%,5.16%
Emily Sutton KOFR,0.8028590825,0.717291253,7.3,58,-3.93744573243795,-5.08638563180739,2.40902635645598,-10.0320893965377,-12.9733582878345,-3.49031553084104,-2.68550040370292,-6.43592740014838,-5.0539922257027,-4.62797041487715,-10.3386527595094,-12.2614480226753,-8.70666502424169,0.351203441150944,-7.10692133487592,-15.1222430916475,7.58453367959565,-10.2832308974631,-5.25004869093965,1.41596468059803,-8.15556642292956,0.813889303905375,36,262,222,77,-0.551638094683917,-0.387326864376397,0.547211500349777,-0.180015694639906,0.084357542199529,0.248146398880072,0.050267584640498,-0.093408805728625,0.175476381348784,0.164334103817041,0.135660581147235,-0.087698330171842,-0.214139293420616,-0.334629497205399,1,0.63%,8.72%,7.75%,2.21%
Emily Turner WVLA,0.3389402368,0.4178307367,1.3,14,-7.47511928265874,-4.80169712661206,3.17044004765253,-15.0075929430088,-15.5172634248757,-3.88423490663512,-1.91490870824292,-5.4502307994612,-7.20869255080304,-6.11047402255728,-9.30026146723218,-20.2998453824431,-7.75393849404706,2.91869271887081,-10.4827370751874,-21.3627511214468,12.472052885987,-17.0832006695166,-2.8150386594957,3.91896744475014,-11.5892073170242,3.21755463248059,19,266,242,43,0.040115881918169,-0.293712396262997,0.040043478146048,-0.048115921709111,-0.074260328227306,0.121094605028084,0.030422743237527,0.104240022743994,0.037244792584017,0.011636240916314,-0.06001531717016,-0.135312682862294,0.022378795716317,-0.12196323209755,2,0.29%,45.97%,1.70%,0.78%
Emily Voss WTOL,0.5072816,0.4210526,2.15,21,-6.43047955731966,-5.72013554025366,3.00918900141576,-11.3271571941428,-17.2608142843945,-1.7967346917831,0.81198978555687,-6.1891142187631,-9.35162876715901,-8.41050929062936,-12.2575825085907,-14.957351406444,-7.99426577504674,1.72841190208811,-8.62363475573071,-15.8515531953226,7.82631347841512,-12.810732533332,-7.5967248031892,3.78403251407678,-10.5459288976974,1.45444402757114,36,262,222,77,-0.043040308669375,-0.446635275840353,0.247316473201968,-0.123192754734527,-0.154628908045657,0.154957185175759,0.058877222367723,0.020476478834746,0.067520039773301,-0.025273909162741,0.057734432297195,-0.195752338504888,-0.095480677869893,-0.320848119368643,2,0.35%,9.32%,4.80%,1.21%
Emily Wood KY3,0.5764788683,0.6148760569,4.7,35,-9.12459895627064,-6.9234971618476,4.6103109153979,-10.3879255332913,-13.2301060201697,-6.880901813854,0.201042105099897,-7.74720277079314,-5.47410733131472,-6.21161640708151,-5.89281267242761,-11.7662751383354,-8.47533136410826,-2.95171229953095,-5.50350446083496,-11.8650504707054,7.56501720841311,-10.6131213990283,-7.40320198646665,-1.84687392438608,-8.65641951780439,1.25911352172127,19,266,242,43,-0.044788595271184,-0.286160477087899,0.231665277699342,-0.133968404224906,-0.058061378338177,0.07790877192124,-0.007017501771759,-0.003013629407918,0.112692547388122,0.041149186045092,0.109751007233726,-0.16713488273193,-0.130312632588249,-0.206904083348901,2,0.36%,6.75%,6.57%,1.80%
Eric Chilton WFMY,0.6787439614,0.7330960854,6.87,50,-1.92730816692225,-7.32373977236187,1.36130509169876,-5.06641976330087,-2.49259279028282,-8.91866665240826,-3.73605859331817,-1.93595764893349,-2.17723762920146,-1.62670627580915,-7.38532257436304,-10.6572810850647,-4.26503423163784,-7.04439924960025,4.11682278396835,-11.1334877367597,6.29224836646095,-10.9423843917734,-5.81281230991214,-5.80994255653048,-1.01651477422279,-0.656175768338234,36,262,222,77,-0.099459642990194,-0.241879560655183,0.243329784047251,-0.150740890024333,-0.188875877169074,-0.031694666298045,-0.152932709514037,-0.071124329678508,-0.018541637179895,-0.023122770595534,-0.05750757543766,-0.161901920801858,-0.122038673315125,-0.176129325285493,1,0.61%,20.89%,5.84%,1.72%
Eric Finkenbinder WHTM,0.47,0.67,6,31,-8.67075494096507,-7.57231000934335,4.59605257267854,-2.67627061308944,-4.98762083255531,-13.6525019331003,-4.32308833697561,-6.43759982833446,-5.86561515498626,-4.75231075690146,-11.6045035976432,-8.60550922352488,-5.17799355924158,-12.3516758614709,10.3588634383216,-9.23283568092688,4.43630056270104,-8.12881404488356,-9.43844106495623,-11.4211847577499,-1.21385581558856,2.06259664168813,36,262,222,77,-0.197181071743206,0.148850583394748,-0.07641728607511,-0.045305543344061,0.146793056830874,0.122756076149966,-0.011888586948596,-0.122482096642926,-0.013586090847379,-0.084066469887377,-0.008871408183431,0.095328259667766,-0.111850153471476,0.049821598988069,1,0.62%,5.70%,5.32%,1.51%
Eric Gardner KOTA,0.7466666667,0.4464285714,1.54,33,-5.93394940437887,-9.91948564007778,7.16725721306045,-3.18868945336312,-1.42569861087085,-8.18237067195164,-4.91076219593323,-4.71295833163216,-1.45394696058592,-1.84469904846161,0.403436270827998,-4.83661555561192,-1.3346133064046,-8.38515630372515,5.94114315248591,-5.29484714315075,2.33744128377626,-6.89646753699475,-8.61203381778523,-8.58602159054615,-0.571430364393744,-2.67550350450118,19,266,242,43,0.000171765241373,-0.161537940612609,0.138109113747398,0.017989369377971,-0.123688832632367,-0.093911362946704,-0.083204132882358,0.027277988372499,0.042113197605618,0.021130101885511,0.043204648745223,-0.115614732703414,-0.028231722691958,-0.141409915952949,2,0.09%,2.01%,2.97%,0.77%
Eric Green KOAT,0.650550639,0.6392844369,8.16,42,-3.34608327485563,-5.03463299105245,1.50782722555598,-4.48076679334019,-5.40492600026886,-9.40220440632042,-6.44522472413334,-2.59067577489876,-5.03671487422395,-3.98674528394269,-9.91503739953371,-12.0213199064467,-4.85394034158111,-11.0404045778392,7.98451059549424,-13.4215411468811,7.25181662588877,-12.6793446465755,-6.39938956837264,-9.67021525685167,-1.2222596373177,0.212047528343801,19,266,242,43,-0.180870389129797,0.201261930687898,-0.180209650671576,0.027394668510697,0.22893405191956,0.400683185684907,0.070720232276615,-0.030450253410571,-0.230260583384431,-0.22622893457328,-0.262236930850875,0.287304796687345,0.062580061703903,0.232442540292205,1,0.60%,2.50%,38.45%,1.56%
Eric Law WLBT,0.7080493791,0.6953826122,7.68,49,-6.60442522127459,-5.54264055975268,4.03461350922389,-2.09835985868452,-7.73522338889998,-9.61325887514007,-3.74148217237828,-3.79663346921438,-6.37978391371954,-6.03117392473297,-3.7929371453564,-7.73335134147531,-7.31567701472118,-9.67512567729741,7.67173375717092,-8.08752133210144,3.40791729482381,-8.97390680891858,-6.38071828922599,-9.11476960211541,-2.05233617555801,2.5856134716459,36,262,222,77,-0.389126374655892,0.159992143645624,0.081482452527138,-0.01359863406008,0.303109968831136,0.318337784478352,0.172588810788618,-0.024657411966548,-0.111084041315272,-0.122164921643671,-0.084710520559791,0.236300176438968,-0.092401690226446,0.17338020959528,1,0.29%,33.41%,3.22%,1.75%
Eric Roby WPEC,0.552238806,0.6351351351,4.48,35,-7.87757235070077,-4.59136931756263,1.92908734377487,-2.93436488603736,-2.2694495827657,-9.54909600663174,-5.81999022043535,-3.35203320741562,-2.74429254222676,-2.18604577140359,-5.57113314257157,-5.48739357395689,-2.37215723536359,-9.8065631033134,9.06796061319514,-6.46425668532718,3.50126466654617,-6.9422616074729,-4.94739655361233,-8.40330828464917,-0.492019819960682,-2.43614232992191,19,291,242,68,0.052608397678536,0.064838290524892,-0.179119863881508,-0.012139270835862,-0.005906195560293,0.079581574689822,-0.061235977618261,-0.001781329334941,-0.161488696551483,-0.047674218481322,-0.167821259742979,-0.014520977338891,0.025604843876723,0.102942391396564,2,0.69%,13.53%,14.28%,2.06%
Eric Snitil WSFA,0.5996830448,0.651217163,8.05,39,-4.72316629594477,-5.76747110280969,1.74469217059245,-1.46148232291885,-9.5823516311781,-7.69876314734354,-4.02673829991117,0.299051742299092,-5.30070322742336,-5.27679823276668,-3.35824914184736,-7.98411162712648,-5.89775278408097,-7.40307000647548,6.18604698397114,-8.63352770823139,3.36309877988697,-6.79957297619645,-4.24347802558231,-6.49828258702979,-1.81798353852113,3.72485786772856,36,262,222,77,-0.407397093581806,0.043837375238634,0.115721349406065,-0.10797461818045,0.151664347447122,0.167160737251556,-0.027453872578065,-0.119135747821663,0.023105451544618,-0.071675261655249,-0.010123008509672,0.041582393883204,-0.232455882735876,-0.051636330481477,1,0.21%,37.39%,3.01%,1.39%
Eric Stone WINK,0.2257281553,0.5053763441,3.36,11,-4.59513774496201,-6.96377117304454,2.80470462454466,0.094742412373908,-5.65462757646724,-9.63831948944969,-6.19935452182733,0.110536427442215,-3.45477604902596,-3.07900693770646,-12.4300885386513,-3.90422572892878,-7.25188177560243,-9.04851987473026,8.31604135315197,-4.40880340905078,0.899696034372743,-4.25391619793808,-8.35718189418557,-7.34224274814293,-1.87026966643811,2.94674682717413,19,266,242,43,-0.195475520759224,-0.151818951399942,0.362846708376683,-0.204234661631287,-0.004047831630408,0.104239956769801,-0.109180099675532,-0.154475557735416,-0.029263129208825,-0.057330093621845,-0.069662250804118,-0.087420256431164,-0.22398830167424,-0.055987646637901,2,0.45%,6.62%,14.21%,1.33%
Eric Thomas WBTV,0.7877957301,0.7375151496,11.09,58,-7.02782420680197,-6.57496730218205,2.67064002166865,-3.65014660518356,-7.16290989772987,-6.81829017568028,-2.281365062023,-8.77368290291699,-5.97306463758718,-4.46192047487448,-7.52956029548437,-8.01402936548807,-1.93112562658193,-11.0413909968745,5.01995311998894,-9.16959889501296,5.00611094742945,-9.40571669810862,-3.85518969909761,-9.71978579169702,-1.98850906642778,1.2299351795208,36,262,222,77,0.292885226792829,0.032161716198312,-0.38348882014902,0.13345045245215,0.038274009584467,0.011046884985795,0.054453361835486,0.149245400059617,0.031434406521437,-0.061206665939299,0.002828933413089,0.153489840236509,0.166958638291487,0.120035374862513,1,1.00%,20.56%,6.13%,2.44%
Erica Bryant WSOC,0.7629576214,0.7240424862,9.06,55,-1.27532642089309,-0.747285130717374,-5.76701848631984,-11.337782430789,-16.1465511412024,-4.55711808682296,-7.62029432957056,-5.86131953007211,-3.8931253784812,-4.46957815527009,-11.0876247064736,-13.1776108694948,-8.70832056391783,-1.82482985473653,-6.14818722630917,-13.5654053542759,10.7288433362478,-14.947043462146,-7.92882061428823,-0.133012787759206,-7.21632737779819,0.980310282954356,19,266,242,43,-0.315429245966894,-0.310459220695976,0.324989071960963,-0.181589491243369,0.024459095826145,0.491003671212479,0.143158680605852,-0.14534814581964,0.055734630713728,0.001724106298252,0.009229227415933,0.075355298807474,-0.178449588190488,-0.094727595447886,2,1.00%,20.56%,6.13%,2.44%
Ericka Flye WRTV,0.65,0.4,1.52,26,-0.519658456981067,-1.31151081439626,-4.56191704212883,-10.38203284081,-16.2364696238204,0.104344796123732,-8.06919336042816,-5.52460576385798,-0.996771526605761,-1.92420058887927,-6.08587854950545,-11.7926154040936,-9.03737567374899,-0.872045216494231,-4.0946539945398,-10.9493324751913,8.1114783390633,-13.1451788262222,-5.60373416313268,0.754918424842783,-7.03496218755393,0.267265122039767,19,266,242,43,-0.193978137480057,-0.301733506786717,0.327981577371335,-0.298333207016707,-0.102504317211206,0.228557481332125,0.017762345992121,-0.225057348369278,0.054591300262975,0.072532158771867,-0.027212007957563,-0.103694424127343,-0.30019416416291,-0.186807299000287,2,0.96%,11.29%,3.92%,2.02%
Erielle Reshef KOCO,0.3546686936,0.6988488358,7.32,25,-4.10257095225433,-5.41671278498733,1.66646165575189,-9.37889285171448,-12.8930594232833,-8.25547728220623,-5.98135806709104,-2.47246042219998,-5.49075482302229,-5.09708563993516,-3.9828343400935,-12.7422448310982,-11.1339117371124,0.957639583502103,-6.11660589044684,-13.186407413706,7.8716307432329,-12.0092329760754,-7.40173712900981,1.61138047609674,-8.30953482029061,3.26289039041935,19,266,242,43,-0.288277388480869,-0.279703086541306,0.304375740578916,-0.185942927538928,-0.036869172513857,0.129679974532204,0.008537207614106,-0.010392106027712,0.031470583943315,0.099551642705372,-0.009649441834677,-0.02685417984439,-0.157634477181513,-0.121605378866225,2,0.63%,8.72%,7.75%,2.21%
Erik Barajas KTRK,0.7041984733,0.5772357724,4.18,41,-7.35517090633158,-7.55933730249205,2.69641750302276,-2.91717503114033,-8.89755933673249,-8.64587209160262,-5.62969430311861,-2.14698612841504,-4.64393267525083,-4.19483537561529,-9.92539272622937,-9.91513223772513,-6.74054367802223,-7.92740945394642,5.16560542041954,-11.1036750025313,5.45916527747714,-9.66754518498608,-5.13893678364552,-6.96007083375045,-1.58998097620181,1.48703459848134,36,262,222,77,-0.129700463244412,0.154638113672244,0.010279317754788,0.055414082245366,0.309150330316947,0.278085889560044,0.176017109499301,-0.021151972364075,-0.047362808860621,-0.043714944016294,-0.014612937992861,0.217707547058892,0.027138459152898,0.203623634706446,2,2.02%,18.51%,28.15%,6.48%
Erika Gonzalez WRC,0.4085714286,0.4965034965,3.38,20,-0.88959136787474,-7.55695395319005,-0.430467104728653,-10.2904400305199,-19.5150597765638,-3.53156878525835,-8.21551897541267,-0.121544203351985,-6.88823938268616,-7.43140404193246,-10.807630154971,-12.6294142318407,-14.8933031695085,1.12047346038891,-4.16419292374362,-13.5466953756649,8.94308187378448,-11.521974308724,-4.77069221619404,1.72906789722558,-8.94947694560242,5.47286537023227,36,262,222,77,-0.449919145996637,-0.348179506501957,0.558481994529412,-0.234414113154905,0.013321546002064,0.077214503351197,-0.019290221492057,-0.070205552662619,0.121544191923036,0.170700861908219,0.061556579458798,-0.121051166373505,-0.170700558586553,-0.269116085488992,2,2.12%,24.75%,9.71%,8.04%
Erin Briscoe KERO,0.4204686453,0.5303725883,2.29,22,-8.39968888530281,-7.45431960899303,2.99541628304237,-12.216572745679,-15.0909316997933,-1.13663525119203,-7.4870591692808,-6.238813942686,-4.11037829099553,-4.29460661652778,-13.1787189380677,-12.6626183250677,-11.4695255808644,3.69917470781312,-10.9734513221704,-13.3935072797904,9.04104949386455,-11.0573028095863,-6.79697467343161,5.48692140195488,-9.26774595933108,0.994712198170984,36,262,222,77,-0.4753014801721,-0.040536909734083,0.293184773434139,-0.162378690139788,0.037346658346323,0.25312253263112,-0.060732889733241,-0.120601065849698,-0.025709378399507,-0.012873763802041,-0.037636327676936,0.030160797855664,-0.210543464924538,0.000549361783235,2,0.20%,37.47%,4.52%,1.88%
Erin Christiansen KGUN,0.77,0.75,9.24,58,-8.25566935921761,-6.94642051701925,5.01734780183579,-10.339642828121,-8.92345461365836,1.7739190920998,2.71707452631279,-7.15503105072047,-5.00219992418888,-4.74494003233825,-9.20128147641496,-15.7279279969474,-3.50828343667957,1.32390603360897,-7.2992320471131,-16.5269948914939,8.85831295102388,-13.2160305564555,-4.8051743894723,2.67604006023806,-9.14136714842544,-1.16136133274128,43,291,266,68,-0.123614336305402,-0.122848700185946,0.174178242232702,-0.075274396570776,0.113879584420622,0.344072495719707,0.108012732500623,-0.064356214127569,0.078556014582438,0.033378968346133,0.145337509690223,0.088602980766878,-0.077946913094662,-0.035650883949911,1,0.38%,1.07%,2.99%,1.38%
Erin Jordan KOLD,0.7360433393,0.7743170935,14.76,57,-6.06976217818021,-7.68101788618859,3.75281862316591,-9.83113217175143,-12.4419841028661,-1.71194255717785,-2.63370301361585,-5.45532875001251,-6.27884587036245,-6.68556234263694,-8.08157435692783,-16.5651783386275,-9.14735291214261,0.667694858665476,-7.49758463155167,-17.8276144050819,9.97508185787314,-14.6054369918996,-5.01952880996834,2.31100030462989,-5.99524885496219,1.65467064433906,36,262,222,77,-0.317488422551321,-0.452536322678368,0.377037161200828,-0.174706692432525,-0.132865583882948,0.217620795098352,-0.03923092241795,-0.024739098744966,0.110671349580068,0.103773245228993,0.096959241104407,-0.193639981142458,-0.239942239721689,-0.349897371207064,1,0.38%,1.07%,2.99%,1.38%
Erin Kennedy WKYC,0.4698275862,0.504587156,2.5,24,-5.48306253385123,-4.82389280479469,-1.425730148565,-11.0339854740768,-17.962739773968,0.068181305727998,-6.01350172910818,-5.65430648571905,-8.25663109076219,-8.71989261153987,-13.685473559359,-11.7301330159913,-12.2398920154427,0.387232923651714,-7.42553107497942,-10.7636428847093,8.92382756532428,-11.8283898418831,-3.4892806980453,1.20636193091434,-10.0461620020477,1.50391171549538,19,266,242,43,-0.520012879304963,0.023125644852638,0.165421022302119,-0.114182804948762,0.214808019622363,0.445042350050942,0.017120290986125,-0.10268524321468,-0.006626247760178,-0.043977766267267,-0.051660253288968,0.130533574354799,-0.186508720810919,-0.018941233871298,2,1.29%,13.31%,16.97%,2.85%
Erin McElroy WGN,0.4829931973,0.6232394366,5.53,30,-6.47920009333219,-5.68856903123297,3.68240810311579,-12.0199241143274,-12.1860793232448,-2.36229560907257,-2.00895134021468,-4.93788362429258,-5.85532720444028,-4.48218916818643,-9.55458251652135,-13.8258645026982,-8.00902348923031,1.63807958875246,-7.85675745434862,-13.6877667809918,8.35077532620109,-11.2095315091519,-4.55459527376695,2.88295709053625,-10.2927809988109,0.258701372485172,19,266,242,43,-0.139295357958656,-0.061483718053583,0.021462671130394,-0.196842711755826,-0.003646242962032,0.266855299350254,-0.133950369891024,-0.019810449324991,-0.081150863915222,-0.049276646453827,-0.142709068169236,0.042437386384856,-0.160574669427939,-0.003514660375347,2,3.06%,17.35%,15.19%,5.69%
